단지명,주소,층,계약년월,전용면적(㎡),건축년도,거래금액(만원),위도,경도
평택청북이안아파트,경기도 평택시 청북읍 옥길리 1091,11,202303,84.9826,2011,"25,000",37.0199948,126.9091959
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,6,202303,59.9605,2011,"15,800",37.0177101,126.9134152
화현마을우림필유,경기도 평택시 안중읍 현화리 822-1,16,202303,118.866,2005,"34,800",36.9855085,126.9178518
평택장안마을코오롱하늘채,경기도 평택시 장안동 619,17,202303,84.8797,2013,"36,700",37.0591088,127.0791805
평택장안마을코오롱하늘채,경기도 평택시 장안동 619,16,202303,84.8797,2013,"35,000",37.0591088,127.0791805
평택센트럴해링턴플레이스,경기도 평택시 비전동 1089,12,202303,84.9833,2012,"32,200",37.0004280,127.1081602
평택소사벌반도유보라아이비파크,경기도 평택시 죽백동 720,20,202303,84.8976,2016,"33,000",37.0102463,127.1111016
평택소사벌중흥에스-클래스에코시티,경기도 평택시 죽백동 721,6,202303,84.9939,2017,"40,500",37.0085046,127.1101232
우미린레이크파크,경기도 평택시 죽백동 816,3,202303,84.9879,2017,"36,900",37.0032659,127.1243011
부영2,경기도 평택시 세교동 557,9,202303,84.9842,2000,"31,000",37.0035238,127.0816577
평택소사벌호반베르디움,경기도 평택시 죽백동 737,11,202303,84.2227,2018,"41,000",37.0062379,127.1125987
대림,경기도 평택시 독곡동 491,4,202303,73.53,1994,"22,000",37.0812808,127.0653396
평택뉴비전엘크루,경기도 평택시 합정동 가-,10,202303,84.8441,2021,"36,200",,
참이슬,경기도 평택시 합정동 870,1,202303,124.9895,1999,"29,000",36.9899781,127.1183375
평택소사벌호반베르디움,경기도 평택시 죽백동 737,16,202303,84.2013,2018,"42,000",37.0062379,127.1125987
태산,경기도 평택시 비전동 813-1,16,202303,59.91,1994,"19,000",36.9984028,127.1065923
라페온빌II,경기도 평택시 평택동 64-5,12,202303,18.27,2017,"8,400",36.9938494,127.0861536
e편한세상지제역,경기도 평택시 동삭동 416,9,202303,84.052,2022,"45,000",37.0156354,127.0883668
e편한세상지제역,경기도 평택시 동삭동 416,6,202303,74.7074,2022,"41,394",37.0156354,127.0883668
e편한세상지제역,경기도 평택시 동삭동 416,22,202303,84.052,2022,"45,743",37.0156354,127.0883668
평택뉴비전엘크루,경기도 평택시 합정동 가-,11,202303,74.834,2021,"34,500",,
평택비전센트럴푸르지오,경기도 평택시 용이동 650,2,202303,104.0267,2018,"52,000",36.9941872,127.1219508
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,15,202303,99.42,2019,"75,000",37.0534802,127.0421109
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,19,202303,55.99,2021,"43,000",37.0561588,127.0455272
서정메트로하임,경기도 평택시 서정동 433-26,11,202303,30.81,2016,"10,100",37.0600190,127.0539176
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,25,202303,59.949,2021,"32,500",37.0201237,127.0345312
평택지제역동문굿모닝힐맘시티4단지,경기도 평택시 칠원동 595,10,202303,59.7056,2019,"28,900",37.0243447,127.1067737
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,13,202303,59.949,2021,"33,000",37.0201237,127.0345312
힐스테이트평택3차(3-1블록),경기도 평택시 세교동 596,9,202303,84.87,2019,"42,800",37.0093868,127.0892034
현대이화,경기도 평택시 비전동 828-2,2,202303,84.035,1993,"25,900",36.9970308,127.1108536
어반스페이스(UrbanSpace),경기도 평택시 평택동 185-44,2,202303,17.63,2018,"10,600",36.9905201,127.0872174
비전현대,경기도 평택시 비전동 879-5,13,202303,59.72,1994,"21,000",36.9937759,127.1161204
평택청북이지더원,경기도 평택시 청북읍 옥길리 1137,2,202303,76.8266,2016,"27,900",37.0223868,126.9169850
미주(지산1091),경기도 평택시 지산동 1091,5,202303,84.95,1992,"24,300",37.0761768,127.0628234
화현마을우림필유,경기도 평택시 안중읍 현화리 822-1,5,202303,84.942,2005,"28,500",36.9855085,126.9178518
어반스페이스(UrbanSpace),경기도 평택시 평택동 185-44,2,202303,17.63,2018,"10,600",36.9905201,127.0872174
한성,경기도 평택시 비전동 800,6,202303,77.38,1997,"25,500",37.0003029,127.0986826
태평,경기도 평택시 고덕면 궁리 75,13,202303,59.91,1994,"19,900",37.0165963,127.0337546
e편한세상평택,경기도 평택시 용이동 580,6,202303,84.5812,2015,"35,000",37.0006187,127.1286607
스마트빌듀오1차,경기도 평택시 포승읍 만호리 574-5,11,202303,22.68,2014,"4,800",36.9756421,126.8433987
성원,경기도 평택시 안중읍 현화리 825-1,8,202303,59.5159,2002,"19,000",36.9835432,126.9201125
평택센트럴자이3단지,경기도 평택시 동삭동 852,23,202303,84.5568,2019,"46,000",37.0209526,127.1005266
평택센트럴자이2단지,경기도 평택시 동삭동 845,8,202303,84.3899,2017,"44,000",37.0170136,127.1022263
평택센트럴자이3단지,경기도 평택시 동삭동 852,9,202303,59.5152,2019,"36,000",37.0209526,127.1005266
더샵지제역센트럴파크2BL,경기도 평택시 동삭동 388-13,9,202303,83.7111,2020,"54,000",37.0162832,127.0927203
e편한세상지제역,경기도 평택시 동삭동 416,16,202303,84.052,2022,"45,000",37.0156354,127.0883668
참이슬,경기도 평택시 합정동 870,2,202303,84.9249,1999,"25,000",36.9899781,127.1183375
힐스테이트 평택2차,경기도 평택시 세교동 597,7,202303,84.87,2018,"43,000",37.0099774,127.0867318
부영1,경기도 평택시 세교동 555,5,202303,59.94,1996,"21,000",37.0031914,127.0858386
SK합정,경기도 평택시 합정동 880,2,202303,59.965,2003,"21,500",36.9904437,127.1171022
서정메트로하임,경기도 평택시 서정동 433-26,4,202303,26.11,2016,"9,500",37.0600190,127.0539176
SK합정,경기도 평택시 합정동 880,2,202303,59.965,2003,"22,500",36.9904437,127.1171022
e편한세상지제역,경기도 평택시 동삭동 416,15,202303,74.7074,2022,"41,000",37.0156354,127.0883668
e편한세상지제역,경기도 평택시 동삭동 416,5,202303,84.052,2022,"44,000",37.0156354,127.0883668
e편한세상지제역,경기도 평택시 동삭동 416,27,202303,84.052,2022,"44,100",37.0156354,127.0883668
e편한세상지제역,경기도 평택시 동삭동 416,25,202303,74.7074,2022,"41,000",37.0156354,127.0883668
한국아델리움,경기도 평택시 장당동 629,15,202303,84.9394,2005,"30,000",37.0503965,127.0589731
한승아파트,경기도 평택시 진위면 견산리 27-15,3,202303,34.4,2000,"9,500",37.1078327,127.0796372
푸르지오1차,경기도 평택시 용이동 471-1,3,202303,84.925,2009,"30,500",36.9988661,127.1421730
현대(이충),경기도 평택시 이충동 381,3,202303,71.509,1992,"26,400",37.0532831,127.0576266
태평,경기도 평택시 고덕면 궁리 75,12,202303,84.81,1996,"24,300",37.0165963,127.0337546
평택지제역동문굿모닝힐맘시티4단지,경기도 평택시 칠원동 595,22,202303,59.7056,2019,"28,000",37.0243447,127.1067737
동산2,경기도 평택시 서정동 793,2,202303,59.28,1989,"25,000",37.0688973,127.0608108
청천,경기도 평택시 서정동 836-5,6,202303,45.08,1997,"12,500",37.0665145,127.0574581
서정트인자리애2차,경기도 평택시 서정동 304-1,12,202303,24.8,2017,"10,400",37.0600275,127.0543788
메디슨스퀘어3차,경기도 평택시 신장동 309-4,5,202303,84.5823,2018,"24,200",37.0826274,127.0507826
군문주공2,경기도 평택시 군문동 360,6,202303,59.96,1999,"24,700",36.9868636,127.0848746
현대이화,경기도 평택시 비전동 828-2,1,202303,84.035,1993,"24,500",36.9970308,127.1108536
태산,경기도 평택시 비전동 813-1,4,202303,59.91,1994,"19,000",36.9984028,127.1065923
신명나리,경기도 평택시 비전동 881,7,202303,59.97,1995,"18,800",36.9931272,127.1194389
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,19,202303,59.9605,2011,"15,900",37.0177101,126.9134152
힐스테이트지제역,경기도 평택시 동삭동 가-,8,202303,59.9989,2020,"42,500",,
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,3,202303,74.9929,2020,"45,000",37.0141374,127.0903243
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,13,202303,59.6236,2020,"40,000",37.0141374,127.0903243
평택비전에듀포레푸르지오,경기도 평택시 용이동 652,14,202303,84.9274,2018,"47,500",36.9927558,127.1225496
우미이노스빌3차,경기도 평택시 장당동 628,15,202303,81.4947,2006,"30,000",37.0517302,127.0589357
고덕국제신도시파라곤,경기도 평택시 고덕동 1904-2,14,202303,84.9981,2019,"70,000",37.0536942,127.0452835
고덕국제신도시파라곤,경기도 평택시 고덕동 1904-2,23,202303,84.9981,2019,"69,800",37.0536942,127.0452835
신안인스빌시그니처,경기도 평택시 고덕동 1897-3,10,202303,84.0374,2020,"60,000",37.0558526,127.0420624
유승한내들퍼스트뷰,경기도 평택시 청북읍 옥길리 1153,16,202303,84.8188,2015,"27,900",37.0233189,126.9247180
평택소사벌중흥에스-클래스에코시티,경기도 평택시 죽백동 721,9,202303,84.9939,2017,"41,500",37.0085046,127.1101232
평택스마트빌포레,경기도 평택시 포승읍 도곡리 1117-11,12,202303,36.26,2017,"10,700",36.9898862,126.8414122
평택비전에듀포레푸르지오,경기도 평택시 용이동 652,22,202303,73.4816,2018,"42,000",36.9927558,127.1225496
현대(3차),경기도 평택시 안중읍 현화리 821-1,17,202303,84.996,2004,"23,000",36.9874346,126.9200385
대준블루온3,경기도 평택시 신장동 238-20,5,202303,29.848,2017,"18,000",37.0766034,127.0549538
평택센트럴해링턴플레이스,경기도 평택시 비전동 1089,7,202303,84.9803,2012,"33,500",37.0004280,127.1081602
신안인스빌시그니처,경기도 평택시 고덕동 1897-3,20,202303,84.0374,2020,"60,500",37.0558526,127.0420624
힐스테이트지제역퍼스티움,경기도 평택시 동삭동 593-1,23,202303,84.727,2022,"40,170",37.0184424,127.0842816
한빛,경기도 평택시 비전동 876,10,202303,90.81,1997,"35,000",36.9960978,127.1157755
e편한세상평택,경기도 평택시 용이동 580,4,202303,84.9849,2015,"33,500",37.0006187,127.1286607
평택용이금호어울림1단지,경기도 평택시 용이동 581,4,202303,84.9954,2015,"31,500",37.0015751,127.1307921
송담지엔하임1차,경기도 평택시 안중읍 송담리 850,5,202303,84.9059,2018,"39,000",36.9784784,126.9294329
대원,경기도 평택시 팽성읍 송화리 790-1,12,202303,59.97,2002,"17,500",36.9636829,127.0606423
더샵지제역센트럴파크3BL,경기도 평택시 동삭동 941,2,202303,84.7982,2021,"47,000",37.0223463,127.0933108
정암마을뜨란채,경기도 평택시 이충동 674,2,202303,84.91,2006,"29,900",37.0587043,127.0673833
한미,경기도 평택시 비전동 812,5,202303,79.8,1993,"18,000",36.9958034,127.1016080
서정벨루스하임,경기도 평택시 서정동 433-7,4,202303,26.37,2016,"9,300",37.0603924,127.0539741
서정트인자리애1차,경기도 평택시 서정동 304-5,9,202303,27.04,2017,"11,000",37.0595533,127.0542752
고덕국제신도시파라곤,경기도 평택시 고덕동 1904-2,16,202303,71.3755,2019,"60,000",37.0536942,127.0452835
송담지엔하임2차,경기도 평택시 안중읍 송담리 852,20,202303,74.8585,2018,"35,000",36.9755735,126.9279973
평택용이금호어울림1단지,경기도 평택시 용이동 581,7,202303,67.5496,2015,"28,500",37.0015751,127.1307921
평택비전에듀포레푸르지오,경기도 평택시 용이동 652,22,202303,73.8171,2018,"39,000",36.9927558,127.1225496
평택청북이지더원,경기도 평택시 청북읍 옥길리 1137,11,202303,76.8266,2016,"28,000",37.0223868,126.9169850
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,7,202303,59.9605,2011,"15,800",37.0177101,126.9134152
늘푸른사랑마을,경기도 평택시 안중읍 현화리 828-1,1,202303,59.755,1999,"13,500",36.9805233,126.9181094
이한렉스빌플러스,경기도 평택시 지산동 781-9,6,202303,26.9,2017,"10,400",37.0778512,127.0573304
비전경남아너스빌,경기도 평택시 비전동 931,3,202303,121.541,2009,"38,800",36.9942798,127.1103136
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,20,202303,74.9744,2020,"45,000",37.0141374,127.0903243
서재자이,경기도 평택시 동삭동 715-1,7,202303,84.9,2014,"35,500",37.0111516,127.1017076
평택센트럴해링턴플레이스,경기도 평택시 비전동 1089,10,202303,84.9833,2012,"32,000",37.0004280,127.1081602
소사벌더샵마스터뷰,경기도 평택시 죽백동 817,19,202303,89.8327,2018,"53,000",37.0014315,127.1245592
더퍼스트서정,경기도 평택시 이충동 472-7,13,202303,49.59,2016,"19,000",37.0563274,127.0584876
평택브라운스톤험프리스,경기도 평택시 팽성읍 안정리 360,13,202303,146.4005,2016,"54,000",36.9654154,127.0488677
평택센트럴자이 5단지,경기도 평택시 동삭동 855,24,202303,59.5152,2018,"36,000",37.0202607,127.1038341
평택소사벌중흥에스-클래스에코시티,경기도 평택시 죽백동 721,17,202303,84.9939,2017,"41,000",37.0085046,127.1101232
명지미래힐1단지,경기도 평택시 포승읍 내기리 697,2,202303,83.456,2004,"16,000",36.9767677,126.8764043
힐스테이트지제역,경기도 평택시 동삭동 가-,4,202303,84.9542,2020,"61,300",,
이충동부영1단지,경기도 평택시 이충동 589-5,2,202303,49.98,1996,"15,000",37.0626486,127.0656819
평택소사벌반도유보라아이비파크,경기도 평택시 죽백동 720,7,202303,84.8976,2016,"35,000",37.0102463,127.1111016
화현마을우림필유,경기도 평택시 안중읍 현화리 822-1,16,202303,84.942,2005,"29,500",36.9855085,126.9178518
송탄역서희스타힐스,경기도 평택시 신장동 694,12,202303,84.6217,2019,"34,000",37.0855974,127.0546754
송탄역서희스타힐스,경기도 평택시 신장동 694,12,202303,84.6217,2019,"34,000",37.0855974,127.0546754
제일,경기도 평택시 지산동 1028,5,202303,59.37,1991,"18,200",37.0801980,127.0599920
동환,경기도 평택시 안중읍 현화리 305-2,1,202303,75.15,1992,"10,000",36.9869289,126.9213073
서정메트로하임,경기도 평택시 서정동 433-26,9,202303,26.11,2016,"9,700",37.0600190,127.0539176
평택청북이안아파트,경기도 평택시 청북읍 옥길리 1091,10,202303,84.9826,2011,"25,500",37.0199948,126.9091959
평택비전레이크푸르지오,경기도 평택시 용이동 642,8,202303,78.9995,2019,"46,500",36.9971596,127.1197498
현대이화,경기도 평택시 비전동 828-2,13,202303,62.38,1993,"22,600",36.9970308,127.1108536
SK비전,경기도 평택시 비전동 856-1,6,202303,84.917,2003,"29,500",36.9906405,127.1105189
서정스마트빌듀오3차,경기도 평택시 서정동 433-23,12,202303,25.48,2016,"9,200",37.0604600,127.0543217
한라파인빌(구한라공조사원아파트),경기도 평택시 포승읍 석정리 306-5,5,202303,49.94,1993,"6,400",36.9958462,126.8965959
한일,경기도 평택시 독곡동 473,4,202303,59.34,1993,"15,700",37.0841548,127.0629526
주공4,경기도 평택시 이충동 478,1,202303,39.66,1990,"25,200",37.0543410,127.0581025
이충동부영1단지,경기도 평택시 이충동 589-5,9,202302,49.98,1996,"18,000",37.0626486,127.0656819
건영(지산),경기도 평택시 지산동 1094,1,202302,84.96,1993,"24,000",37.0763664,127.0639244
미주2(지산1134),경기도 평택시 지산동 1134,11,202302,59.85,1994,"14,500",37.0791352,127.0641449
건영캐스빌,경기도 평택시 안중읍 현화리 820-1,9,202302,84.95,2005,"23,800",36.9878220,126.9175020
e편한세상비전센터포레,경기도 평택시 용이동 641,19,202302,84.4777,2022,"39,500",36.9996202,127.1265294
평택용이2차푸르지오,경기도 평택시 용이동 470-1,16,202302,100.0633,2010,"37,000",36.9968729,127.1419398
"영흥(가,나,다)",경기도 평택시 현덕면 인광리 406-8,3,202302,62.04,1990,"8,500",36.9642024,126.9190359
평택소사벌반도유보라아이비파크1단지,경기도 평택시 죽백동 722,11,202302,74.9327,2016,"33,800",37.0085703,127.1132306
송담지엔하임2차,경기도 평택시 안중읍 송담리 852,12,202302,74.8585,2018,"37,900",36.9755735,126.9279973
송탄역서희스타힐스,경기도 평택시 신장동 694,9,202302,66.9786,2019,"28,000",37.0855974,127.0546754
우림,경기도 평택시 안중읍 금곡리 337-3,3,202302,49.973,1999,"12,000",36.9933025,126.9524699
